@RELATION sg2$data

@ATTRIBUTE region.centroid.col NUMERIC
@ATTRIBUTE region.centroid.row NUMERIC
@ATTRIBUTE region.pixel.count NUMERIC
@ATTRIBUTE short.line.density.5 NUMERIC
@ATTRIBUTE short.line.density.2 NUMERIC
@ATTRIBUTE vedge.mean NUMERIC
@ATTRIBUTE vegde.sd NUMERIC
@ATTRIBUTE hedge.mean NUMERIC
@ATTRIBUTE hedge.sd NUMERIC
@ATTRIBUTE intensity.mean NUMERIC
@ATTRIBUTE rawred.mean NUMERIC
@ATTRIBUTE rawblue.mean NUMERIC
@ATTRIBUTE rawgreen.mean NUMERIC
@ATTRIBUTE exred.mean NUMERIC
@ATTRIBUTE exblue.mean NUMERIC
@ATTRIBUTE exgreen.mean NUMERIC
@ATTRIBUTE value.mean NUMERIC
@ATTRIBUTE saturation.mean NUMERIC
@ATTRIBUTE hue.mean NUMERIC
@ATTRIBUTE class {brickface, sky, foliage, cement, window, path, grass}

@DATA
162.0,66.0,9.0,0.0,0.0,2.05556,0.95258,9.22222,7.07316,42.5926,41.0,47.7778,39.0,-4.77778,15.5556,-10.7778,47.7778,0.184999,-1.83808,brickface
24.0,58.0,9.0,0.0,0.0,0.888889,0.162963,1.38889,2.28519,20.9259,20.0,27.3333,15.4444,-2.77778,19.2222,-16.4444,27.3333,0.434743,-1.68507,brickface
193.0,154.0,9.0,0.0,0.0,1.72222,2.55185,2.0,1.86667,28.1481,21.5556,39.5556,23.3333,-19.7778,34.2222,-14.4444,39.5556,0.453533,-2.19107,path
75.0,131.0,9.0,0.0,0.0,0.222222,0.0296296,0.333333,0.0444444,0.518518,0.0,1.55556,0.0,-1.55556,3.11111,-1.55556,1.55556,1.0,-2.0944,grass
95.0,57.0,9.0,0.0,0.0,1.83333,3.41111,2.11111,1.71852,26.2963,24.6667,34.4444,19.7778,-4.88889,24.4444,-19.5556,34.4444,0.425691,-1.73902,brickface
51.0,64.0,9.0,0.0,0.0,17.5,1.20646,0.666667,0.699206,40.0,35.2222,50.1111,34.6667,-14.3333,30.3333,-16.0,50.1111,0.310101,-2.03027,cement
152.0,98.0,9.0,0.0,0.0,7.0,3.8873,1.05556,0.772202,28.7778,24.8889,37.1111,24.3333,-11.6667,25.0,-13.3333,37.1111,0.346398,-2.04294,path
174.0,115.0,9.0,0.0,0.0,2.44444,3.40741,3.66667,12.2667,29.4815,23.1111,40.1111,25.2222,-19.1111,31.8889,-12.7778,40.1111,0.421493,-2.21866,path
226.0,90.0,9.0,0.0,0.0,0.777778,0.620633,0.388889,0.250924,7.18518,5.11111,12.1111,4.33333,-6.22222,14.7778,-8.55556,12.1111,0.641018,-1.98955,window
87.0,135.0,9.0,0.0,0.0,0.388889,0.240741,0.333333,0.177778,0.962963,0.0,2.77778,0.111111,-2.88889,5.44444,-2.55556,2.77778,1.0,-2.11755,grass
199.0,120.0,9.0,0.0,0.0,5.77778,4.95162,0.944444,0.443052,51.0741,48.2222,59.2222,45.7778,-8.55556,24.4444,-15.8889,59.2222,0.224617,-1.89642,brickface
87.0,196.0,9.0,0.111111,0.0,1.33333,0.869228,2.22222,1.66889,61.5926,55.0,75.6667,54.1111,-19.7778,42.2222,-22.4444,75.6667,0.287526,-2.04874,path
104.0,41.0,9.0,0.0,0.0,0.388889,0.327731,0.833333,0.586896,112.111,99.0,129.333,108.0,-39.3333,51.6667,-12.3333,129.333,0.234493,-2.40455,sky
253.0,201.0,9.0,0.0,0.0,3.0,2.69155,2.83333,2.33571,43.963,39.2222,53.8889,38.7778,-14.2222,29.7778,-15.5556,53.8889,0.28083,-2.06786,path
193.0,125.0,9.0,0.0,0.0,5.05556,2.55096,1.94444,1.87873,37.4444,32.3333,47.5556,32.4444,-15.3333,30.3333,-15.0,47.5556,0.321825,-2.10069,path
187.0,89.0,9.0,0.0,0.0,1.77778,1.74695,0.944444,0.800463,5.03704,2.88889,9.55556,2.66667,-6.44444,13.5556,-7.11111,9.55556,0.740904,-2.06534,window
116.0,184.0,9.0,0.0,0.0,2.22222,2.11852,10.6111,45.0852,31.7037,28.7778,38.0,28.3333,-8.77778,18.8889,-10.1111,38.3333,0.250721,-2.21546,path
29.0,195.0,9.0,0.0,0.0,0.444444,0.403687,0.611111,0.680414,16.037,14.4444,13.3333,20.3333,-4.77778,-8.11111,12.8889,20.3333,0.342307,1.94304,grass
127.0,81.0,9.0,0.0,0.0,24.3333,442.178,22.1111,263.096,42.5556,34.8889,51.7778,41.0,-23.0,27.6667,-4.66667,51.7778,0.366946,-2.47648,foliage
96.0,135.0,9.0,0.0,0.0,0.388889,0.0629629,0.166667,0.0333333,1.92593,1.0,4.44444,0.333333,-2.77778,7.55556,-4.77778,4.44444,0.927778,-1.93133,grass
140.0,34.0,9.0,0.0,0.0,0.499999,0.122222,0.888887,0.207408,105.481,91.2222,127.333,97.8889,-42.7778,65.5556,-22.7778,127.333,0.283524,-2.28664,sky
89.0,89.0,9.0,0.0,0.0,1.72222,2.90741,2.94444,4.86296,21.8889,21.3333,27.7778,16.5556,-1.66667,17.6667,-16.0,27.7778,0.400445,-1.61137,brickface
71.0,197.0,9.0,0.0,0.0,2.72222,1.85492,4.55556,2.14649,55.4444,49.1111,69.5556,47.6667,-19.0,42.3333,-23.3333,69.5556,0.314739,-2.02432,path
224.0,124.0,9.0,0.0,0.0,1.55556,1.29386,1.88889,1.18634,43.5185,36.7778,56.3333,37.4444,-20.2222,38.4444,-18.2222,56.3333,0.348022,-2.1278,path
80.0,83.0,9.0,0.111111,0.0,1.66667,1.77778,1.5,0.566666,49.4444,45.6667,58.6667,44.0,-11.3333,27.6667,-16.3333,58.6667,0.249679,-1.97362,brickface
237.0,192.0,9.0,0.111111,0.0,0.833333,0.547723,4.38889,3.52399,46.3704,41.1111,57.6667,40.3333,-15.7778,33.8889,-18.1111,57.6667,0.302675,-2.04724,path
212.0,81.0,9.0,0.0,0.0,0.72222,0.107409,0.833332,0.0777789,92.1852,77.2222,118.444,80.8889,-44.8889,78.7778,-33.8889,118.444,0.347902,-2.1874,cement
216.0,151.0,9.0,0.0,0.0,0.166667,0.278887,0.111111,0.172133,0.111111,0.0,0.333333,0.0,-0.333333,0.666667,-0.333333,0.333333,0.222222,-2.0944,grass
186.0,162.0,9.0,0.0,0.0,1.61111,0.596296,12.3889,66.8185,44.0741,37.4444,54.6667,40.1111,-19.8889,31.7778,-11.8889,54.6667,0.301508,-2.38667,path
66.0,41.0,9.0,0.0,0.0,0.611112,0.327731,0.388892,0.327733,109.704,95.1111,128.889,105.111,-43.7778,57.5556,-13.7778,128.889,0.262046,-2.40475,sky
152.0,155.0,9.0,0.0,0.0,0.5,0.611111,10.7778,131.807,7.2963,5.33333,11.0,5.55556,-5.88889,11.1111,-5.22222,11.0,0.5,-2.11557,foliage
153.0,192.0,9.0,0.0,0.0,3.38889,1.78159,7.44444,4.13477,53.4444,47.3333,65.0,48.0,-18.3333,34.6667,-16.3333,65.0,0.272721,-2.1642,path
222.0,62.0,9.0,0.0,0.0,0.277778,0.250924,0.666667,0.557773,6.40741,4.11111,11.4444,3.66667,-6.88889,15.1111,-8.22222,11.4444,0.680808,-2.03415,window
70.0,38.0,9.0,0.0,0.0,1.22222,0.272166,1.0,0.760116,58.0,50.0,74.3333,49.6667,-24.0,49.0,-25.0,74.3333,0.336015,-2.0785,cement
44.0,187.0,9.0,0.0,0.0,1.44444,0.344265,0.833333,1.0274,15.2222,13.2222,12.7778,19.6667,-6.0,-7.33333,13.3333,19.6667,0.355526,2.03848,grass
83.0,83.0,9.0,0.111111,0.0,0.777779,0.785184,1.66667,3.11111,49.8519,46.0,59.5556,44.0,-11.5556,29.1111,-17.5556,59.5556,0.260605,-1.95852,brickface
33.0,117.0,9.0,0.0,0.0,0.277778,0.0185185,0.111111,0.0296296,1.07407,0.0,3.11111,0.111111,-3.22222,6.11111,-2.88889,3.11111,1.0,-2.13264,foliage
19.0,133.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grass
148.0,109.0,9.0,0.0,0.0,0.999999,1.21106,1.22222,0.655462,49.4074,42.5556,62.8889,42.7778,-20.5556,40.4444,-19.8889,62.8889,0.325138,-2.10548,path
17.0,110.0,9.0,0.111111,0.0,1.27778,1.26296,2.72222,2.9963,3.96296,1.44444,6.44444,4.0,-7.55556,7.44444,0.111111,6.44444,0.806658,-2.61865,foliage
57.0,89.0,9.0,0.111111,0.0,0.555555,0.272169,1.27778,0.772203,106.074,93.1111,125.444,99.6667,-38.8889,58.1111,-19.2222,125.444,0.257746,-2.3062,sky
1.0,189.0,9.0,0.0,0.0,1.38889,0.462963,12.3889,84.5963,23.5926,21.1111,29.3333,20.3333,-7.44444,17.2222,-9.77778,29.3333,0.233097,-2.01975,path
105.0,69.0,9.0,0.0,0.0,2.5,1.53116,1.83333,1.47196,59.5556,53.4444,73.2222,52.0,-18.3333,41.0,-22.6667,73.2222,0.289653,-2.02286,cement
127.0,143.0,9.0,0.0,0.0,1.5,0.122222,0.888889,0.607407,4.18518,0.888889,9.44444,2.22222,-9.88889,15.7778,-5.88889,9.44444,0.915376,-2.25741,path
197.0,236.0,9.0,0.0,0.0,2.44444,6.82963,3.33333,7.6,16.0741,13.1111,16.6667,18.4444,-8.88889,1.77778,7.11111,18.5556,0.292729,2.7898,grass
205.0,190.0,9.0,0.0,0.0,1.27778,0.998145,1.61111,1.12382,49.4815,44.7778,60.6667,43.0,-14.1111,33.5556,-19.4444,60.6667,0.290788,-1.9876,path
182.0,135.0,9.0,0.0,0.0,4.22222,1.12875,1.11111,1.0256,32.7037,28.5556,41.0,28.5556,-12.4444,24.8889,-12.4444,41.0,0.308824,-2.0932,path
138.0,116.0,9.0,0.0,0.0,0.611111,0.151852,0.444445,0.207407,6.48148,7.55556,8.22222,3.66667,3.22222,5.22222,-8.44444,8.33333,0.559171,-1.19107,brickface
103.0,216.0,9.0,0.0,0.0,0.888889,0.651852,2.16667,1.14444,14.5556,10.8889,13.6667,19.1111,-11.0,-2.66667,13.6667,19.1111,0.431696,2.44755,grass
105.0,139.0,9.0,0.0,0.0,0.277778,0.107407,0.833333,0.522222,6.11111,7.55556,7.22222,3.55556,4.33333,3.33333,-7.66667,7.55556,0.532628,-0.965946,brickface
222.0,194.0,9.0,0.0,0.0,2.27778,1.14342,2.27778,1.42075,20.1852,16.5556,17.8889,26.1111,-10.8889,-6.88889,17.7778,26.1111,0.37213,2.22438,grass
159.0,210.0,9.0,0.0,0.0,1.5,1.36667,1.55556,2.16296,12.963,9.44444,12.0,17.4444,-10.5556,-2.88889,13.4444,17.4444,0.460437,2.42875,grass
133.0,141.0,9.0,0.0,0.0,0.111111,0.172133,0.111111,0.172133,0.0740741,0.0,0.222222,0.0,-0.222222,0.444444,-0.222222,0.222222,0.222222,-2.0944,grass
241.0,218.0,9.0,0.0,0.0,1.77778,3.4963,1.66667,1.02222,8.44444,5.44444,7.33333,12.5556,-9.0,-3.33333,12.3333,12.5556,0.569266,2.36144,grass
237.0,83.0,9.0,0.0,0.0,0.722222,0.418518,5.83333,20.9222,9.88889,6.0,17.0,6.66667,-11.6667,21.3333,-9.66667,17.0,0.676581,-2.15026,window
97.0,130.0,9.0,0.0,0.0,0.722222,0.507407,1.05556,0.685185,5.85185,7.33333,6.88889,3.33333,4.44444,3.11111,-7.55556,7.66667,0.570106,-0.963048,brickface
64.0,186.0,9.0,0.0,0.0,2.16667,1.94444,6.83333,53.5889,30.7778,27.5556,37.8889,26.8889,-9.66667,21.3333,-11.6667,37.8889,0.276726,-2.04631,path
203.0,133.0,9.0,0.0,0.0,0.111111,0.0296296,0.111111,0.0296296,0.592593,0.0,1.77778,0.0,-1.77778,3.55556,-1.77778,1.77778,1.0,-2.0944,grass
91.0,120.0,9.0,0.0,0.0,1.38889,0.928958,0.611111,0.772202,16.8519,11.2222,25.7778,13.5556,-16.8889,26.7778,-9.88889,25.7778,0.562158,-2.23082,path
33.0,100.0,9.0,0.0,0.0,0.722222,0.534027,0.666667,0.365148,1.22222,0.111111,2.77778,0.777778,-3.33333,4.66667,-1.33333,2.77778,0.977778,-2.3371,grass
201.0,191.0,9.0,0.0,0.0,1.0,0.760117,2.94444,1.02017,49.1852,44.6667,59.7778,43.1111,-13.5556,31.7778,-18.2222,59.7778,0.278886,-1.99899,path
76.0,135.0,9.0,0.0,0.0,0.444445,0.118519,0.833333,0.122222,5.0,6.88889,5.44444,2.66667,5.66667,1.33333,-7.0,6.88889,0.613757,-0.692028,brickface
178.0,43.0,9.0,0.0,0.0,1.16667,1.1,1.11111,0.740737,125.259,115.667,140.222,119.889,-28.7778,44.8889,-16.1111,140.222,0.174948,-2.27065,sky
226.0,141.0,9.0,0.0,0.0,0.5,0.433333,0.777778,0.385185,5.40741,7.0,6.22222,3.0,4.77778,2.44444,-7.22222,7.0,0.574074,-0.843732,grass
136.0,129.0,9.0,0.111111,0.0,1.94444,3.08519,2.0,3.15556,24.7037,19.1111,34.8889,20.1111,-16.7778,30.5556,-13.7778,34.8889,0.449747,-2.16105,path
254.0,73.0,9.0,0.0,0.0,6.66667,7.86554,9.44444,12.33,34.7037,20.5556,57.3333,26.2222,-42.4444,67.8889,-25.4444,57.3333,0.651133,-2.25556,window
220.0,124.0,9.0,0.0,0.0,0.222222,0.0296296,0.444444,0.0740741,0.888889,0.0,2.44444,0.222222,-2.66667,4.66667,-2.0,2.44444,1.0,-2.16176,grass
33.0,99.0,9.0,0.0,0.0,1.55556,1.25904,2.44444,1.12875,15.4815,11.2222,23.7778,11.4444,-12.7778,24.8889,-12.1111,23.7778,0.54148,-2.1125,path
24.0,93.0,9.0,0.0,0.0,1.61111,0.772203,2.05556,1.73098,62.8519,54.7778,79.2222,54.5556,-24.2222,49.1111,-24.8889,79.2222,0.315538,-2.08372,cement
245.0,129.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grass
178.0,134.0,9.0,0.0,0.0,0.111111,0.172133,0.222222,0.272166,1.85185,1.0,3.88889,0.666667,-2.55556,6.11111,-3.55556,3.88889,0.833333,-1.9978,grass
60.0,52.0,9.0,0.0,0.0,0.722223,0.596301,0.777777,0.740744,111.63,101.0,129.222,104.667,-31.8889,52.7778,-20.8889,129.222,0.218379,-2.22968,sky
118.0,125.0,9.0,0.0,0.0,0.333333,0.298142,0.888889,0.344265,1.14815,0.0,3.11111,0.333333,-3.44444,5.88889,-2.44444,3.11111,1.0,-2.17565,grass
18.0,70.0,9.0,0.0,0.111111,9.44444,5.8979,9.94444,6.94875,21.037,16.2222,26.6667,20.2222,-14.4444,16.8889,-2.44444,26.6667,0.415836,-2.5142,foliage
186.0,90.0,9.0,0.0,0.0,4.44444,1.45551,0.666667,0.471405,10.037,7.55556,15.0,7.55556,-7.44444,14.8889,-7.44444,15.0,0.533928,-2.06703,window
169.0,98.0,9.0,0.0,0.0,0.722221,0.15185,1.66667,0.755554,92.3333,77.3333,116.889,82.7778,-45.0,73.6667,-28.6667,116.889,0.338288,-2.23852,path
239.0,143.0,9.0,0.0,0.0,0.333333,0.0444445,0.666667,0.133333,4.51852,6.11111,5.44444,2.0,4.77778,2.77778,-7.55556,6.11111,0.674074,-0.87829,grass
221.0,154.0,9.0,0.111111,0.111111,4.22222,2.74074,1.27778,0.596296,6.48148,4.33333,10.7778,4.33333,-6.44444,12.8889,-6.44444,10.7778,0.6248,-2.08798,grass
193.0,66.0,9.0,0.111111,0.0,1.38889,1.44074,0.888888,0.607411,95.1111,80.6667,118.778,85.8889,-43.3333,71.0,-27.6667,118.778,0.320664,-2.2357,sky
103.0,185.0,9.0,0.0,0.0,1.83333,4.65556,9.88889,94.9185,30.8889,27.7778,37.0,27.8889,-9.33333,18.3333,-9.0,37.5556,0.250444,-2.45058,path
157.0,85.0,9.0,0.0,0.0,1.22222,1.24127,0.222222,0.172133,18.9259,14.5556,26.8889,15.3333,-13.1111,23.8889,-10.7778,26.8889,0.459024,-2.16091,path
218.0,115.0,9.0,0.0,0.0,0.944444,0.534027,0.388889,0.389682,22.963,19.4444,29.4444,20.0,-10.5556,19.4444,-8.88889,29.4444,0.339149,-2.14867,path
69.0,68.0,9.0,0.0,0.0,0.833332,0.862812,0.777777,0.583729,56.2963,49.2222,71.0,48.6667,-21.2222,44.1111,-22.8889,71.0,0.316026,-2.06954,cement
112.0,38.0,9.0,0.0,0.0,11.0556,11.0743,1.11111,1.06805,64.6296,58.2222,78.4444,57.2222,-19.2222,41.4444,-22.2222,78.4444,0.271659,-2.03882,cement
103.0,174.0,9.0,0.111111,0.0,1.44444,1.16746,1.66667,1.26491,23.1852,20.6667,19.8889,29.0,-7.55556,-9.88889,17.4444,29.0,0.32797,2.0337,grass
37.0,78.0,9.0,0.0,0.0,1.0,0.177777,2.55556,2.87407,43.8148,41.1111,51.8889,38.4444,-8.11111,24.2222,-16.1111,51.8889,0.258916,-1.88607,brickface
131.0,208.0,9.0,0.0,0.0,1.38889,0.418519,0.611111,0.240741,16.1852,12.7778,15.0,20.7778,-10.2222,-3.55556,13.7778,20.7778,0.383167,2.392,grass
58.0,122.0,9.0,0.0,0.0,2.05556,2.21527,6.11111,3.01601,34.1852,29.2222,44.3333,29.0,-14.8889,30.4444,-15.5556,44.3333,0.349652,-2.07484,path
179.0,101.0,9.0,0.0,0.0,0.444448,0.385187,0.611109,0.329633,134.926,126.444,147.222,131.111,-25.4444,36.8889,-11.4444,147.222,0.141107,-2.32873,sky
239.0,123.0,9.0,0.0,0.0,0.5,0.0777777,0.5,0.166667,1.51852,0.0,4.22222,0.333333,-4.55556,8.11111,-3.55556,4.22222,1.0,-2.16409,grass
219.0,133.0,9.0,0.0,0.0,0.833333,0.300001,0.444445,0.0296297,9.85185,6.22222,16.6667,6.66667,-10.8889,20.4444,-9.55556,16.6667,0.627269,-2.13874,path
76.0,81.0,9.0,0.111111,0.0,1.88889,1.67407,1.33333,2.4,22.7037,22.3333,28.7778,17.0,-1.11111,18.2222,-17.1111,28.7778,0.409201,-1.60679,brickface
26.0,82.0,9.0,0.0,0.0,1.55556,0.474074,2.11111,4.38519,5.59259,1.77778,10.2222,4.77778,-11.4444,13.8889,-2.44444,10.2222,0.843607,-2.45198,foliage
118.0,180.0,9.0,0.0,0.0,1.94444,1.48199,3.11111,1.08866,48.5556,44.1111,59.0,42.5556,-13.3333,31.3333,-18.0,59.0,0.278822,-1.99604,path
233.0,159.0,9.0,0.0,0.0,2.5,0.522222,1.27778,1.57407,6.62963,5.11111,10.1111,4.66667,-4.55556,10.4444,-5.88889,10.1111,0.541667,-1.99944,grass
124.0,201.0,9.0,0.0,0.0,1.94444,1.95978,2.05556,1.30668,17.8889,14.0,14.8889,24.7778,-11.6667,-9.0,20.6667,24.7778,0.439718,2.17699,grass
230.0,162.0,9.0,0.0,0.0,1.66667,1.07497,0.944444,0.574134,17.3333,13.7778,15.8889,22.3333,-10.6667,-4.33333,15.0,22.3333,0.382522,2.35037,grass
79.0,47.0,9.0,0.111111,0.0,0.666669,0.355557,1.0,1.15556,126.37,116.0,141.667,121.444,-31.1111,45.8889,-14.7778,141.667,0.181012,-2.31579,sky
240.0,145.0,9.0,0.0,0.0,0.388889,0.151852,0.5,0.122222,4.07407,5.33333,5.0,1.88889,3.77778,2.77778,-6.55556,5.44444,0.655556,-0.959485,grass
163.0,68.0,9.0,0.0,0.0,1.83333,2.21111,1.55556,0.962963,56.7778,52.0,68.2222,50.1111,-14.3333,34.3333,-20.0,68.2222,0.265053,-1.98431,brickface
119.0,115.0,9.0,0.0,0.111111,2.44444,1.57292,5.0,2.93636,7.55556,3.55556,12.8889,6.22222,-12.0,16.0,-4.0,12.8889,0.767235,-2.39099,foliage
140.0,25.0,9.0,0.0,0.0,0.999999,1.46667,1.11111,0.118518,128.0,117.778,142.333,123.889,-30.6667,43.0,-12.3333,142.333,0.172504,-2.35455,sky
80.0,124.0,9.0,0.0,0.0,0.555556,0.162963,0.444444,0.0296297,5.11111,6.66667,6.0,2.66667,4.66667,2.66667,-7.33333,6.77778,0.608466,-0.877707,brickface
52.0,89.0,9.0,0.0,0.0,5.22222,2.72166,0.722223,0.490653,28.9259,25.2222,36.8889,24.6667,-11.1111,23.8889,-12.7778,36.8889,0.331128,-2.04846,path
71.0,95.0,9.0,0.0,0.0,2.11111,3.62963,2.66667,3.55556,9.51852,4.77778,15.4444,8.33333,-14.2222,17.7778,-3.55556,15.4444,0.698902,-2.44501,foliage
124.0,191.0,9.0,0.0,0.0,3.5,2.73861,3.27778,2.80013,59.7407,52.8889,74.7778,51.5556,-20.5556,45.1111,-24.5556,74.7778,0.313611,-2.03548,path
42.0,188.0,9.0,0.0,0.0,1.83333,1.81111,1.38889,1.75185,30.7778,27.5556,38.1111,26.6667,-9.66667,22.0,-12.3333,38.1111,0.301747,-2.01644,path
234.0,161.0,9.0,0.0,0.0,0.888889,0.501849,1.61111,1.40502,19.037,15.1111,17.0,25.0,-11.7778,-6.11111,17.8889,25.0,0.395599,2.29274,grass
20.0,248.0,9.0,0.0,0.0,1.83333,0.833333,1.66667,1.6,13.4444,10.5556,12.1111,17.6667,-8.66667,-4.0,12.6667,17.6667,0.403437,2.34168,grass
239.0,122.0,9.0,0.0,0.0,0.277778,0.0629629,0.333333,0.177778,5.55556,7.0,6.66667,3.0,4.33333,3.33333,-7.66667,7.22222,0.581349,-0.953435,grass
20.0,70.0,9.0,0.0,0.0,11.5,8.768,7.94444,6.9167,18.5926,13.6667,23.8889,18.2222,-14.7778,15.8889,-1.11111,23.8889,0.476884,-2.58911,foliage
134.0,191.0,9.0,0.0,0.0,1.38889,1.30668,1.44444,1.08866,61.6667,54.7778,76.6667,53.5556,-20.6667,45.0,-24.3333,76.6667,0.302994,-2.04128,path
203.0,120.0,9.0,0.0,0.0,3.33333,3.91111,4.27778,9.26296,49.4074,44.8889,59.3333,44.0,-13.5556,29.7778,-16.2222,59.3333,0.263467,-2.03524,path
188.0,133.0,9.0,0.0,0.0,0.333333,0.266667,0.5,0.0777777,6.66667,8.33333,7.77778,3.88889,5.0,3.33333,-8.33333,8.44444,0.53858,-0.924817,brickface
33.0,94.0,9.0,0.0,0.0,1.33333,0.210818,2.55556,1.64204,5.88889,3.22222,7.77778,6.66667,-8.0,5.66667,2.33333,7.77778,0.609788,-2.86995,grass
202.0,140.0,9.0,0.0,0.0,0.722222,0.490653,0.444444,0.344265,1.03704,0.777778,1.88889,0.444444,-0.777778,2.55556,-1.77778,1.88889,0.814815,-1.83888,grass
30.0,251.0,9.0,0.0,0.0,2.44444,1.88169,8.0,1.60554,20.6667,21.4444,17.7778,22.7778,2.33333,-8.66667,6.33333,22.7778,0.231417,1.28706,grass
228.0,114.0,9.0,0.0,0.0,0.388889,0.0629629,0.833333,0.122222,5.88889,7.0,7.44444,3.22222,3.33333,4.66667,-8.0,7.44444,0.56746,-1.15184,grass
208.0,34.0,9.0,0.0,0.0,1.72222,1.73098,0.444445,0.501848,14.4444,10.7778,21.0,11.5556,-11.0,19.6667,-8.66667,21.0,0.479958,-2.16238,window
135.0,185.0,9.0,0.111111,0.0,2.22222,2.81004,2.27778,1.28956,47.963,44.1111,57.3333,42.4444,-11.5556,28.1111,-16.5556,57.3333,0.259189,-1.9821,path
4.0,188.0,9.0,0.0,0.0,1.55556,0.688531,2.33333,0.760116,15.7407,13.3333,14.0,19.8889,-7.22222,-5.22222,12.4444,19.8889,0.342408,2.20467,grass
133.0,102.0,9.0,0.0,0.111111,22.0556,374.596,29.8889,488.03,44.037,37.4444,52.6667,42.0,-19.7778,25.8889,-6.11111,52.6667,0.397892,-2.41682,foliage
34.0,164.0,9.0,0.0,0.0,0.888889,0.403687,1.27778,0.490653,11.3333,9.22222,10.3333,14.4444,-6.33333,-3.0,9.33333,14.4444,0.367923,2.29112,grass
198.0,127.0,9.0,0.0,0.0,2.44444,4.38519,8.55556,59.5408,40.7407,38.0,48.2222,36.0,-8.22222,22.4444,-14.2222,48.2222,0.248999,-1.90835,path
10.0,207.0,9.0,0.0,0.0,2.61111,1.30668,3.11111,3.00863,52.1111,46.0,64.8889,45.4444,-18.3333,38.3333,-20.0,64.8889,0.299285,-2.06335,path
95.0,71.0,9.0,0.0,0.0,1.05555,1.08518,2.22222,3.76296,105.667,96.6667,122.444,97.8889,-27.0,50.3333,-23.3333,122.444,0.212264,-2.14316,sky
37.0,189.0,9.0,0.0,0.0,1.38889,1.48518,5.72222,23.8852,30.0,27.1111,36.3333,26.5556,-8.66667,19.0,-10.3333,36.3333,0.265248,-2.05028,path
129.0,184.0,9.0,0.111111,0.0,2.22222,0.910841,3.61111,1.81863,45.2222,41.7778,54.4444,39.4444,-10.3333,27.6667,-17.3333,54.4444,0.275818,-1.9302,path
146.0,72.0,9.0,0.0,0.0,0.944444,0.507407,1.66667,0.577776,26.2222,23.7778,35.4444,19.4444,-7.33333,27.6667,-20.3333,35.4444,0.450926,-1.80787,brickface
106.0,191.0,9.0,0.0,0.0,3.16667,3.03132,2.83333,2.89636,63.0,55.1111,79.5556,54.3333,-23.6667,49.6667,-26.0,79.5556,0.317523,-2.06229,path
59.0,135.0,9.0,0.0,0.0,0.166667,0.182574,0.0555556,0.136083,0.481482,0.0,1.44444,0.0,-1.44444,2.88889,-1.44444,1.44444,1.0,-2.0944,grass
137.0,182.0,9.0,0.0,0.0,1.83333,3.85556,3.61111,9.21852,34.9259,31.4444,42.8889,30.4444,-10.4444,23.8889,-13.4444,42.8889,0.285756,-2.00112,path
169.0,184.0,9.0,0.111111,0.0,1.22222,0.544331,2.5,1.92931,56.2593,51.2222,69.0,48.5556,-15.1111,38.2222,-23.1111,69.0,0.2956,-1.95801,path
53.0,28.0,9.0,0.0,0.0,0.444444,0.403686,1.77778,0.860662,111.593,96.4444,130.667,107.667,-45.4444,57.2222,-11.7778,130.667,0.261838,-2.43858,sky
92.0,121.0,9.0,0.0,0.0,1.44444,1.82168,2.05556,2.05931,14.963,9.55556,23.4444,11.8889,-16.2222,25.4444,-9.22222,23.4444,0.596422,-2.23536,path
81.0,79.0,9.0,0.0,0.0,0.444445,0.074074,0.888889,0.651853,45.8148,42.8889,53.8889,40.6667,-8.77778,24.2222,-15.4444,53.8889,0.245206,-1.91889,brickface
204.0,131.0,9.0,0.0,0.0,0.111111,0.172133,0.111111,0.172133,0.222222,0.0,0.666667,0.0,-0.666667,1.33333,-0.666667,0.666667,0.666667,-2.0944,grass
170.0,185.0,9.0,0.0,0.0,0.611111,0.443053,1.44444,1.04704,10.7407,8.11111,9.77778,14.3333,-7.88889,-2.88889,10.7778,14.3333,0.435185,2.36281,grass
120.0,74.0,9.0,0.0,0.0,0.333335,0.0888892,0.500001,0.077778,101.852,89.1111,123.222,93.2222,-38.2222,64.1111,-25.8889,123.222,0.276784,-2.22055,sky
98.0,144.0,9.0,0.0,0.0,0.222222,0.0296296,0.333333,0.0888889,1.0,0.0,3.0,0.0,-3.0,6.0,-3.0,3.0,1.0,-2.0944,grass
104.0,134.0,9.0,0.0,0.0,0.5,0.182574,0.833333,0.278887,1.77778,0.111111,3.88889,1.33333,-5.0,6.33333,-1.33333,3.88889,0.977778,-2.42251,grass
205.0,156.0,9.0,0.0,0.0,2.16667,1.27778,2.0,2.35556,18.2593,13.4444,17.3333,24.0,-14.4444,-2.77778,17.2222,24.0,0.440577,2.47582,grass
20.0,189.0,9.0,0.0,0.0,1.72222,1.75185,2.66667,3.82223,34.1111,30.1111,42.7778,29.4444,-12.0,26.0,-14.0,42.7778,0.309884,-2.04428,path
