% Mammography dataset
% 
% Past Usage:
% 
%   1. Woods, K., Doss, C., Bowyer, K., Solka, J., Priebe, C., & Kegelmeyer, P. (1993). Comparative
%      Evaluation of Pattern Recognition Techniques for Detection of Microcalcifications
%      in Mammography. International Journal of Pattern Recognition and Artificial Intelligence,
%      7(6), 1417-1436.
% 
%   2. Chawla, N., Bowyer, K., Hall, L., & Kegelmeyer, P. (2000). SMOTE: Synthetic Minority Over-sampling TEchnique.
%      In International Conference of Knowledge Based Computer Systems, pp. 46-57. National Center for Software Technology,
%      Mumbai, India, Allied Press.
% 
@RELATION mammography

@ATTRIBUTE attr1 NUMERIC
@ATTRIBUTE attr2 NUMERIC
@ATTRIBUTE attr3 NUMERIC
@ATTRIBUTE attr4 NUMERIC
@ATTRIBUTE attr5 NUMERIC
@ATTRIBUTE attr6 NUMERIC
@ATTRIBUTE class {-1, 1}

@DATA
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.41905582,-0.38614689,2.9698117,0.43370675,-0.37786573,0.9952832,-1
0.68921676,4.0330317,1.2567125,1.083501,-0.37786573,0.44985124,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.2815489,-0.28440404,-0.50146835,1.3632501,3.3564585,1.1110732,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.17243426,-0.041105917,3.1050564,1.3434187,0.16885926,0.61134786,-1
-0.78441482,-0.43480652,0.89605999,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.51051776,0.09160215,-0.14081588,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.1099271,-0.4082649,-0.0055711987,0.22568821,0.46363967,0.90996423,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.182423,0.056213332,0.35508128,0.47421341,1.1983024,0.95871792,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.76882674,0.62685802,-0.230979,1.4835042,0.542858,1.0592724,-1
0.40821046,0.81707292,-0.230979,-0.85955255,-0.37786573,-0.94572324,-1
1.3721688,0.94978098,-0.18589744,1.2775954,0.60577829,0.84597501,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.17920473,-0.42595931,-0.41130523,0.75396248,2.4701088,1.2542872,-1
-0.31979741,-0.42153571,0.35508128,0.5083909,0.38850409,1.2878054,-1
0.99969569,0.85688534,-0.0055711987,0.68982695,-0.37786573,1.0927906,-1
-0.28100872,-0.3949941,0.85097843,0.26281931,0.42613773,1.1567798,-1
-0.18276662,-0.36845248,0.49032595,0.44383342,0.33299199,1.4188309,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.67346415,0.52953877,0.2198366,1.0894082,0.48484358,1.1080261,-1
-0.04759903,-0.26670963,1.2116309,0.54256838,-0.017794398,0.83378658,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.32504829,-0.32421646,0.85097843,0.44256758,-0.37786573,1.4371135,-1
0.0020301718,-0.16054318,1.0313047,1.2164134,0.27168504,1.0440369,-1
-0.21630444,-0.38172329,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
0.31640491,0.83476733,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.17412809,-0.42595931,-0.27606055,-0.85955255,-0.37786573,-0.94572324,-1
-0.30861814,-0.37729969,1.5722834,1.7075566,0.030408274,0.6844784,-1
-0.28896972,-0.41268851,0.44524439,0.91641104,0.7316518,1.0836493,-1
0.38331117,0.16680339,-0.050652758,0.75269665,1.0121426,1.2542872,-1
1.8488124,4.8956342,0.039510361,2.0501754,-0.37786573,0.61439496,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.077574963,-0.43923012,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
-0.014061207,-0.41711211,0.26491816,2.1480665,-0.37786573,0.33101412,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.19936614,-0.17381398,2.2034252,0.61092336,0.28041025,1.1598269,-1
-0.52441201,-0.41268851,7.0271521,1.1067079,0.23141737,0.60220654,-1
1.1426549,3.329679,-0.45638679,2.3425828,-0.37786573,0.78808,-1
0.27558362,-0.27998044,-0.45638679,2.1303448,6.2721276,1.2146748,1
0.44818484,0.3835599,-0.230979,0.74425776,-0.37786573,0.97090635,-1
0.32402714,0.36586549,-0.36622367,1.2822368,-0.37786573,0.73018498,-1
0.15091778,-0.032258713,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.20614146,-0.37729969,1.4370387,0.1636624,-0.1075159,1.3700772,-1
-0.19005008,-0.4038413,1.5272018,0.53201978,-0.37786573,1.0806022,-1
-0.15329398,-0.3949941,-0.36622367,0.50374951,2.7677208,1.1750624,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.60368322,-0.3994177,2.2034252,1.1079738,0.81087013,0.35843807,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.20512032,-0.23574442,0.26491816,-0.85955255,-0.37786573,-0.94572324,-1
0.75256598,1.7593002,0.30999972,1.0197874,-0.37786573,0.6357247,-1
0.16683977,-0.12957796,0.26491816,0.40121704,-0.37786573,0.90387002,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.167046,4.1568926,-0.45638679,-0.85955255,-0.37786573,-0.94572324,-1
2.3613651,1.4673424,-0.27606055,0.83877329,0.90671574,0.69057261,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.53457014,-0.3994177,-0.18589744,1.9332968,1.5485291,1.4584433,-1
0.96564972,1.4098356,0.12967348,-0.85955255,-0.37786573,-0.94572324,-1
0.47054338,0.51626796,-0.36622367,1.6349822,-0.37786573,1.0988848,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.025574401,-0.41268851,0.17475504,0.70290722,-0.37786573,1.0135658,-1
0.20715291,0.7861077,0.44524439,0.45438202,0.34721573,0.80636263,-1
-0.19462342,-0.30652205,0.30999972,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.13008367,-0.2136264,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.48003368,-0.45250093,1.301794,-0.85955255,-0.37786573,-0.94572324,-1
-0.36654711,-0.41711211,0.35508128,0.9007991,-0.37786573,0.5808768,-1
-0.1947928,-0.31536926,-0.14081588,0.89109438,2.016332,1.2573343,-1
0.1139923,-0.24459162,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
1.0479698,1.2019263,-0.41130523,1.0134582,2.3854249,0.88558738,-1
1.3266048,1.0072878,-0.50146835,1.9522843,2.99428,1.0501311,-1
0.75781685,0.73302447,-0.45638679,0.68349778,-0.37786573,0.74542051,-1
0.80524407,2.2812853,0.35508128,0.95227631,-0.37786573,0.77284447,-1
0.11941255,-0.23574442,0.40016284,1.4408878,-0.37786573,0.97090635,-1
0.36078324,0.51626796,-0.18589744,1.265359,-0.37786573,0.93434108,-1
1.1089477,2.1883896,-0.27606055,1.5948975,-0.37786573,0.92824687,-1
-0.032185182,-0.058800326,1.301794,0.49362285,-0.37786573,1.3792185,-1
0.26118607,-0.10303635,-0.50146835,1.8729588,4.3969646,1.4858672,1
-0.15989992,-0.30652205,0.2198366,-0.24056025,1.3557842,0.95262371,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.7166937,5.0814255,-0.050652758,-0.85955255,-0.37786573,-0.94572324,-1
-0.13584754,-0.25786243,1.1214678,1.8278107,-0.37786573,0.91910555,-1
0.37873783,0.60916361,-0.14081588,1.0543868,0.49478703,1.5041499,-1
0.72681977,-0.33306367,-0.41130523,1.9143093,4.523299,1.4614904,1
2.0610492,4.9177522,-0.18589744,1.2737979,0.26411222,0.49251073,-1
-0.078426725,-0.39057049,-0.27606055,0.4969984,-0.37786573,1.162874,-1
-0.00034118932,-0.24901522,0.039510361,-0.85955255,-0.37786573,-0.94572324,-1
0.13601208,-0.28440404,-0.27606055,-0.85955255,-0.37786573,-0.94572324,-1
-0.40669086,-0.42595931,1.0763862,1.0041755,0.3623943,0.83378658,-1
0.33673086,0.060636934,0.039510361,1.4446853,-0.37786573,0.62963049,-1
1.7732676,-0.31536926,-0.50146835,-0.85955255,-0.37786573,-0.94572324,-1
0.44767669,1.0515238,-0.27606055,1.0864546,-0.37786573,1.0988848,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.1560361,5.0327659,0.12967348,1.2185232,-0.37786573,0.30359016,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.060980282,-0.3949941,0.08459192,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.58013415,0.36586549,-0.050652758,1.2493251,-0.37786573,1.3609359,-1
-0.097058848,-0.4038413,0.53540751,1.7518608,-0.37786573,0.83378658,-1
-0.22341852,-0.195932,2.0681805,0.12948491,0.21054272,1.0988848,-1
1.3330413,4.0551498,0.08459192,0.74847721,0.15371361,0.3767207,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.22951631,-0.38172329,-0.59163147,0.2818068,-0.37786573,0.38281492,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.91415731,0.21988661,-0.50146835,1.5898342,8.1455126,1.3731243,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.043364456,-0.3949941,-0.27606055,0.47843285,2.5143276,0.94957661,-1
1.1653522,4.2320938,-0.14081588,0.91936465,-0.37786573,0.88558738,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.3685797,-0.41711211,1.1665493,0.77716942,0.86776508,0.85511633,-1
0.17954349,-0.31979286,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
0.44547471,1.3744468,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.3745081,-0.43480652,1.7075281,0.93666437,-0.37786573,0.82159816,-1
0.71513235,0.99401701,0.44524439,0.46071119,-0.37786573,0.46813388,-1
0.69514516,1.9362443,0.12967348,0.75522832,-0.37786573,0.61134786,-1
-0.39669727,-0.41711211,-0.095734317,0.24298793,1.5893894,0.9983303,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.006947124,-0.34191087,-0.36622367,0.94088381,2.5642753,1.1811567,-1
2.908472,3.3164082,-0.50146835,1.3092412,2.5548586,0.32796701,-1
-0.048445944,-0.15169597,0.12967348,0.66872973,1.3057707,1.0501311,-1
6.9242028,-0.45250093,-0.54654991,-0.85955255,-0.37786573,-0.94572324,-1
0.35316101,0.37471269,-0.36622367,0.98012463,-0.37786573,1.0745079,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.4656682,1.6487101,-0.230979,1.1493243,0.67679821,0.90387002,-1
0.11212908,-0.15169597,-0.230979,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.21799827,-0.44365372,0.039510361,0.78982775,-0.37786573,1.3548417,-1
0.31267848,0.025248116,0.039510361,0.5894042,-0.37786573,1.0013774,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.16261005,-0.28440404,-0.0055711987,1.0940496,1.6183637,1.2847583,-1
0.032519101,-0.39057049,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.26203299,-0.44807732,-0.50146835,-0.85955255,-0.37786573,-0.94572324,-1
0.38415809,1.3479052,1.0763862,0.73581888,-0.37786573,0.64791313,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.04014618,-0.37287609,-0.45638679,-0.85955255,-0.37786573,-0.94572324,-1
1.2109162,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.090278684,-0.45250093,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
-0.48545393,-0.42153571,0.85097843,0.5083909,0.38850409,1.104979,-1
1.5943992,4.7938913,-0.32114211,1.999964,-0.37786573,0.93738818,-1
0.078252495,-0.14284877,-0.32114211,0.60290642,2.445777,1.1384972,-1
-0.33029916,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,-1
0.34282865,-0.049953122,-0.27606055,1.6704255,-0.37786573,1.0044245,-1
-0.023038503,-0.44807732,-0.18589744,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.33707447,-0.44807732,-0.36622367,0.062395764,-0.37786573,1.4066425,-1
0.17581707,-0.15169597,0.30999972,-0.85955255,-0.37786573,-0.94572324,-1
0.18852079,-0.18708479,0.30999972,-0.85955255,-0.37786573,-0.94572324,-1
0.51238097,-0.094189144,0.26491816,1.1552315,0.24468628,1.3517946,-1
-0.017448866,-0.32421646,-0.45638679,1.0586063,-0.37786573,1.5681391,-1
0.62993273,-0.12073076,-0.45638679,1.4868797,2.6601538,1.3731243,-1
0.052675671,-0.35518168,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.97953912,1.5336965,0.40016284,0.33201818,0.19233501,0.74846762,-1
-0.40686025,-0.44807732,0.2198366,0.97970269,1.2141066,0.90996423,-1
-0.054882496,-0.11188355,0.17475504,0.20965433,0.75585191,1.2573343,-1
-0.40347259,-0.44807732,-0.18589744,-0.12241584,-0.37786573,0.66619576,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
2.1020399,4.975259,-0.050652758,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.69785529,-0.43038291,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
-0.066569919,-0.3949941,0.30999972,0.024842721,0.51961272,1.0836493,-1
1.4455116,4.6921485,-0.0055711987,0.86408995,-0.37786573,0.64486602,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.068258902,-0.195932,0.30999972,1.2704223,-0.37786573,1.3609359,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.22883878,-0.4038413,-0.27606055,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.30810514,2.5201598,2.6091592,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.30725823,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.50188408,-0.43923012,0.17475504,-0.19709998,1.2748208,0.68143129,-1
-0.22951631,-0.44807732,1.0313047,0.81387857,0.13405719,1.1781095,-1
-0.48562331,-0.44807732,1.1214678,0.45058453,-0.37786573,0.270072,-1
0.41193689,3.4889287,0.17475504,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.014569356,-0.4082649,-0.27606055,1.0316018,-0.37786573,0.79417421,-1
0.032010952,-0.24016802,-0.050652758,0.21809321,0.58724133,1.3030409,-1
0.8467429,3.9711013,1.1214678,0.12948491,-0.37786573,0.46203967,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.24340086,0.37028909,1.7526096,0.49910812,-0.058885201,0.57478259,-1
0.014225744,-0.36402888,0.89605999,-0.85955255,-0.37786573,-0.94572324,-1
-0.2742334,-0.4038413,-0.27606055,-0.85955255,-0.37786573,-0.94572324,-1
0.28676289,1.4584952,1.1665493,0.31556235,-0.37786573,0.68143129,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.77441638,0.36144189,-0.45638679,0.3417229,3.4297503,0.84597501,-1
0.16683977,-0.04552952,-0.050652758,1.0826571,-0.37786573,1.0440369,-1
0.4058391,2.6484442,-0.18589744,0.88771883,1.8533188,0.56564127,-1
-0.38314663,-0.36845248,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.11806233,-0.36845248,0.40016284,1.0282263,-0.37786573,0.85816343,-1
0.24492531,0.25527543,2.2935883,-0.029588095,-0.37786573,0.43461572,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.26931645,-0.13842517,-0.0055711987,1.1429951,1.5234729,0.51079336,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.18428622,0.64455243,0.2198366,1.5396228,-0.37786573,1.104979,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.45123373,-0.33306367,-0.36622367,1.9143093,3.7314121,1.4980557,1
-0.10197095,-0.35518168,0.53540751,1.0725304,-0.37786573,1.3944541,-1
0.4485236,-0.42153571,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
0.17141311,-0.36845248,-0.18589744,0.73117749,-0.37786573,0.99223609,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.018634547,-0.24901522,-0.41130523,1.0501674,2.7534971,1.0714608,-1
1.6049009,4.7496553,-0.50146835,3.6915387,-0.37786573,1.4035954,-1
-0.5194999,-0.45250093,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
3.1484877,-0.43923012,-0.54654991,-0.85955255,-0.37786573,-0.94572324,-1
0.062838647,-0.28440404,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.069110663,-0.31536926,-0.32114211,-0.85955255,-0.37786573,-0.94572324,-1
-0.22850001,-0.39057049,1.9329359,0.013872169,-0.37786573,0.74542051,-1
-0.16091622,-0.4038413,0.30999972,0.72695805,-0.37786573,0.96481214,-1
0.77898972,0.89227416,0.039510361,1.5843489,0.45649488,1.4371135,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.36010571,-0.041105917,-0.36622367,0.25775598,1.7553001,1.132403,-1
0.39482921,-0.17381398,0.98622311,0.19235461,0.64347778,1.2664756,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.07639413,-0.45250093,-0.095734317,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.082830681,0.060636934,1.4821203,0.45902341,-0.37786573,0.65400734,-1
0.32250269,0.9763226,0.80589687,0.63919363,2.0538669,0.65096023,-1
0.15193407,-0.2136264,-0.0055711987,0.42315815,-0.37786573,1.1019319,-1
-0.12703963,-0.31536926,0.62557063,1.4780189,0.39861216,0.96481214,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
1.5413823,0.971899,-0.14081588,2.8375235,-0.37786573,1.3335119,-1
0.18598005,0.056213332,0.85097843,1.7733799,-0.37786573,1.0348956,-1
-0.33741324,-0.33306367,0.98622311,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.012701297,-0.43923012,-0.41130523,0.52484672,2.9410068,0.80026842,-1
-0.13483124,-0.41711211,-0.095734317,0.95016658,1.0974851,1.0318485,-1
1.0989541,4.8690926,-0.27606055,1.0923618,-0.37786573,0.80331553,-1
0.0042321501,-0.22247361,0.49032595,-0.85955255,-0.37786573,-0.94572324,-1
-0.2047864,-0.37729969,1.2567125,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.36925723,-0.31094565,0.71573375,0.94383742,1.1033128,0.48336941,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
13.789632,-0.32864006,-0.54654991,-0.85955255,-0.37786573,-0.94572324,-1
0.20444279,-0.22247361,-0.050652758,1.1860335,0.78871138,1.1141203,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
16.186909,-0.34191087,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.19123576,-0.26228603,0.08459192,1.0552307,1.7227699,1.2055335,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.24374447,-0.35960528,-0.41130523,-0.85955255,-0.37786573,-0.94572324,-1
0.19766747,-0.30209845,-0.095734317,0.71851916,0.8364531,1.2817111,-1
-0.3467293,-0.43923012,2.1583436,1.6986958,-0.37786573,0.27616621,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.25289115,-0.38172329,2.2935883,2.264945,0.42709256,1.2695227,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
0.5061138,0.073907741,-0.050652758,0.98434407,-0.37786573,1.0623195,-1
-0.174975,-0.24901522,0.35508128,0.26914847,0.64347778,1.2542872,-1
1.5363008,5.0548839,-0.45638679,0.82527107,-0.37786573,0.62048917,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.45293241,-0.43923012,0.12967348,0.40332676,-0.37786573,1.047084,-1
-0.78441482,-0.32421646,6.7115811,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,-1
-0.38297725,-0.44365372,-0.59163147,-0.032541705,-0.37786573,0.66314866,-1
-0.2176595,-0.42595931,0.26491816,-0.85955255,-0.37786573,-0.94572324,-1
0.8457266,2.3210977,-0.45638679,-0.85955255,-0.37786573,-0.94572324,-1
% 
% 
% 
